customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,postal_code,lat,long
284,9.3,9.62,8.82,8.82,8.98,0.0,9.62,1,5,18,330027,1.31884,103.86282
285,5.57,12.2,8.92,8.92,9.12,0.0,12.2,1,5,10,570510,1.34878,103.8497
286,15.87,12.07,9.17,9.17,9.38,0.0,12.07,0,5,10,650156,1.34836,103.74384
287,25.0,4.83,9.58,9.58,9.67,0.0,4.83,0,4,8,680623,1.39832,103.74734
288,20.1,10.97,9.93,9.93,10.12,0.0,10.97,0,4,10,121441,1.31483,103.7646
289,12.8,9.62,10.13,10.13,10.3,0.0,9.62,0,4,10,508913,1.37093,103.97119
290,3.48,15.75,10.2,10.2,10.47,0.0,15.75,1,3,10,540330,1.39681,103.88936
291,26.8,11.28,10.65,10.65,10.83,0.0,11.28,0,4,10,670260,1.3884,103.78793
292,8.2,11.75,10.78,10.78,10.98,0.0,11.75,1,4,10,460211,1.3256,103.93241
293,7.35,12.02,10.9,10.9,11.1,0.0,12.02,1,3,25,470631,1.33331,103.91448
294,2.82,7.55,10.95,10.98,11.1,1.58,9.13,2,4,10,330027,1.31884,103.86282
295,4.9,13.82,11.03,11.1,11.33,4.23,18.03,2,5,10,570510,1.34878,103.8497
296,6.47,10.12,11.13,11.13,11.32,0.0,10.12,1,4,10,650156,1.34836,103.74384
297,17.2,9.05,11.43,11.43,11.58,0.0,9.05,0,4,10,680623,1.39832,103.74734
298,7.07,11.63,11.55,11.55,11.73,0.0,11.63,1,5,10,121441,1.31483,103.7646
299,4.8,9.13,11.62,11.62,11.78,0.0,9.13,1,4,8,530108,1.35288,103.8905
300,1.3,9.5,11.65,11.73,11.9,5.53,15.03,2,3,8,530682,1.37373,103.88552
301,33.25,7.92,12.2,12.2,12.33,0.0,7.92,0,5,10,530804,1.37115,103.89447
302,3.85,13.8,12.27,12.27,12.5,0.0,13.8,1,5,10,508913,1.37093,103.97119
303,7.65,8.5,12.4,12.4,12.53,0.0,8.5,1,5,10,540330,1.39681,103.88936
304,8.17,12.35,12.53,12.53,12.73,0.0,12.35,1,4,8,670260,1.3884,103.78793
305,1.0,11.62,12.55,12.55,12.73,0.0,11.62,1,4,8,460211,1.3256,103.93241
306,9.03,11.4,12.7,12.73,12.92,2.32,13.72,2,3,10,470631,1.33331,103.91448
307,13.5,9.85,12.92,12.92,13.08,0.0,9.85,1,5,10,330027,1.31884,103.86282
308,3.18,8.33,12.97,12.97,13.12,0.0,8.33,1,4,10,570510,1.34878,103.8497
309,5.88,6.1,13.07,13.08,13.18,0.78,6.88,2,5,10,650156,1.34836,103.74384
310,28.37,8.9,13.55,13.55,13.7,0.0,8.9,0,4,10,680623,1.39832,103.74734
311,3.07,10.72,13.6,13.6,13.77,0.0,10.72,1,3,10,121441,1.31483,103.7646
312,18.68,8.72,13.9,13.9,14.05,0.0,8.72,0,4,8,530108,1.35288,103.8905
313,37.08,11.58,14.52,14.52,14.72,0.0,11.58,0,5,25,530682,1.37373,103.88552
314,5.43,8.83,14.62,14.62,14.77,0.0,8.83,1,4,10,530804,1.37115,103.89447
315,5.27,7.83,14.7,14.72,14.85,0.9,8.72,2,4,10,508913,1.37093,103.97119
316,21.62,7.97,15.07,15.07,15.2,0.0,7.97,0,4,10,540330,1.39681,103.88936
317,44.25,9.48,15.8,15.8,15.97,0.0,9.48,0,4,10,670260,1.3884,103.78793
318,0.58,6.58,15.82,15.82,15.92,0.0,6.58,1,4,10,460211,1.3256,103.93241
319,10.62,15.18,15.98,15.98,16.23,0.0,15.18,0,5,18,470631,1.33331,103.91448
320,2.03,9.67,16.02,16.02,16.18,0.0,9.67,1,5,8,330027,1.31884,103.86282
321,39.32,11.02,16.68,16.68,16.87,0.0,11.02,0,3,10,570510,1.34878,103.8497
322,25.87,13.1,17.1,17.1,17.33,0.0,13.1,0,3,10,650156,1.34836,103.74384
323,12.75,11.35,17.32,17.32,17.52,0.0,11.35,1,3,10,680623,1.39832,103.74734
324,0.75,10.0,17.33,17.33,17.5,0.0,10.0,1,4,10,121441,1.31483,103.7646
325,12.63,7.98,17.55,17.55,17.68,0.0,7.98,0,5,10,508913,1.37093,103.97119
326,11.63,10.3,17.73,17.73,17.92,0.0,10.3,0,5,10,540330,1.39681,103.88936
327,10.03,10.27,17.9,17.9,18.08,0.0,10.27,1,3,8,670260,1.3884,103.78793
328,8.93,11.05,18.05,18.05,18.23,0.0,11.05,1,4,10,460211,1.3256,103.93241
329,1.03,8.78,18.07,18.08,18.22,0.28,9.07,2,5,10,470631,1.33331,103.91448
330,0.47,11.18,19.08,19.08,19.27,0.0,11.18,0,3,10,330027,1.31884,103.86282
331,31.62,10.67,19.6,19.6,19.78,0.0,10.67,0,4,10,570510,1.34878,103.8497
332,6.07,10.23,19.7,19.7,19.88,0.0,10.23,1,5,10,650156,1.34836,103.74384
333,1.1,6.67,19.72,19.78,19.9,3.52,10.18,2,4,10,680623,1.39832,103.74734
334,8.47,5.25,19.87,19.88,19.97,0.67,5.92,2,4,10,121441,1.31483,103.7646
335,14.58,7.4,20.12,20.12,20.23,0.0,7.4,0,5,10,530108,1.35288,103.8905
336,32.02,8.62,20.65,20.65,20.78,0.0,8.62,0,5,8,530682,1.37373,103.88552
337,5.6,8.75,20.73,20.73,20.88,0.0,8.75,1,5,10,530804,1.37115,103.89447
338,13.8,8.15,20.97,20.97,21.1,0.0,8.15,0,5,10,508913,1.37093,103.97119
339,11.52,11.98,21.15,21.15,21.35,0.0,11.98,0,4,10,540330,1.39681,103.88936
340,7.83,8.85,21.28,21.28,21.43,0.0,8.85,1,5,10,670260,1.3884,103.78793
341,0.48,11.75,21.3,21.35,21.55,3.67,15.42,2,5,10,460211,1.3256,103.93241
342,19.33,9.52,21.62,21.62,21.78,0.0,9.52,0,5,8,470631,1.33331,103.91448
343,2.5,4.87,21.67,21.67,21.73,0.0,4.87,1,4,8,330027,1.31884,103.86282
344,5.93,8.7,21.77,21.77,21.9,0.0,8.7,1,4,10,570510,1.34878,103.8497
345,11.6,9.3,21.95,21.95,22.1,0.0,9.3,0,4,10,650156,1.34836,103.74384
346,8.3,9.8,22.08,22.08,22.25,0.0,9.8,1,5,10,680623,1.39832,103.74734
347,8.32,7.0,22.23,22.23,22.35,0.0,7.0,1,4,10,121441,1.31483,103.7646
348,9.55,8.73,22.38,22.38,22.53,0.0,8.73,0,4,18,530108,1.35288,103.8905
349,9.35,9.88,22.55,22.55,22.72,0.0,9.88,0,5,10,530682,1.37373,103.88552
350,43.33,11.62,23.27,23.27,23.47,0.0,11.62,0,5,10,530804,1.37115,103.89447
351,2.73,10.27,23.32,23.32,23.48,0.0,10.27,1,4,10,508913,1.37093,103.97119
352,10.68,10.88,23.48,23.48,23.67,0.0,10.88,0,3,10,540330,1.39681,103.88936
353,1.43,13.43,23.52,23.52,23.73,0.0,13.43,1,5,10,670260,1.3884,103.78793
354,4.62,9.88,23.58,23.67,23.83,4.83,14.72,2,5,10,460211,1.3256,103.93241
355,12.7,6.47,23.8,23.8,23.92,0.0,6.47,1,4,10,470631,1.33331,103.91448
356,0.4,6.18,23.82,23.83,23.93,1.62,7.8,2,5,10,330027,1.31884,103.86282
357,5.53,9.4,23.9,23.92,0.07,0.53,9.92,2,4,10,570510,1.34878,103.8497
358,1.5,10.97,23.93,23.93,0.12,0.77,11.73,2,3,8,650156,1.34836,103.74384
359,5.98,11.23,0.03,0.07,0.25,2.45,13.68,2,5,10,680623,1.39832,103.74734
360,9.4,12.47,0.18,0.18,0.38,0.0,12.47,1,3,10,121441,1.31483,103.7646
361,3.97,10.53,0.25,0.25,0.43,0.32,10.85,2,5,8,508913,1.37093,103.97119
362,10.88,10.07,0.43,0.43,0.6,0.0,10.07,0,4,10,540330,1.39681,103.88936
363,18.92,10.32,0.75,0.75,0.92,0.0,10.32,0,4,25,670260,1.3884,103.78793
364,5.87,12.67,1.85,1.85,2.05,0.0,12.67,0,4,10,460211,1.3256,103.93241
365,19.95,9.65,3.18,3.18,3.33,0.0,9.65,0,5,10,470631,1.33331,103.91448
366,5.55,10.83,3.27,3.27,3.45,0.0,10.83,1,4,10,330027,1.31884,103.86282
367,17.93,9.97,3.57,3.57,3.73,0.0,9.97,0,5,10,570510,1.34878,103.8497
368,19.35,14.38,3.88,3.88,4.13,0.0,14.38,0,3,10,650156,1.34836,103.74384
369,29.0,10.55,4.37,4.37,4.55,0.0,10.55,0,3,8,680623,1.39832,103.74734
370,5.17,11.82,5.47,5.47,5.65,0.0,11.82,0,4,10,121441,1.31483,103.7646
371,9.63,9.37,5.62,5.62,5.78,0.0,9.37,1,5,10,530108,1.35288,103.8905
372,0.27,9.75,5.62,5.65,5.82,1.92,11.67,2,5,10,530682,1.37373,103.88552
373,1.28,9.33,5.65,5.78,5.93,7.82,17.17,3,5,10,530804,1.37115,103.89447
374,19.85,9.58,5.98,5.98,6.13,0.0,9.58,0,5,10,508913,1.37093,103.97119
375,19.15,9.2,6.3,6.3,6.45,0.0,9.2,0,4,10,540330,1.39681,103.88936
376,26.12,11.87,6.73,6.73,6.93,0.0,11.87,0,3,10,670260,1.3884,103.78793
377,5.87,11.05,6.83,6.83,7.02,0.0,11.05,1,4,18,460211,1.3256,103.93241
378,27.95,6.53,7.3,7.3,7.4,0.0,6.53,0,5,10,470631,1.33331,103.91448
379,0.7,13.42,7.3,7.3,7.53,0.0,13.42,1,4,8,330027,1.31884,103.86282
380,7.5,9.12,7.43,7.43,7.58,0.0,9.12,1,5,10,570510,1.34878,103.8497
381,0.92,14.78,7.45,7.53,7.78,4.98,19.77,2,3,10,650156,1.34836,103.74384
382,3.23,5.02,7.5,7.58,7.67,4.97,9.98,3,4,10,680623,1.39832,103.74734
383,1.4,10.78,7.52,7.67,7.85,8.58,19.38,4,5,10,121441,1.31483,103.7646
384,13.38,9.72,7.75,7.78,7.93,1.77,11.48,2,5,10,530108,1.35288,103.8905
385,17.38,12.42,8.03,8.03,8.25,0.0,12.42,0,5,10,530682,1.37373,103.88552
386,17.6,12.7,8.33,8.33,8.53,0.0,12.7,0,4,10,530804,1.37115,103.89447
387,9.03,13.38,8.48,8.48,8.7,0.0,13.38,1,4,8,508913,1.37093,103.97119
388,1.95,9.2,8.52,8.53,8.7,1.73,10.93,2,5,25,540330,1.39681,103.88936
389,19.68,10.18,8.83,8.83,9.02,0.0,10.18,0,3,10,670260,1.3884,103.78793
390,15.72,11.12,9.1,9.1,9.28,0.0,11.12,0,5,10,460211,1.3256,103.93241
391,15.78,7.9,9.37,9.37,9.5,0.0,7.9,0,4,8,470631,1.33331,103.91448
392,18.78,8.6,9.68,9.68,9.82,0.0,8.6,0,5,18,330027,1.31884,103.86282
393,16.98,8.48,9.97,9.97,10.1,0.0,8.48,0,5,10,570510,1.34878,103.8497
394,5.88,11.3,10.07,10.07,10.25,0.0,11.3,1,5,25,650156,1.34836,103.74384
395,8.87,7.45,10.2,10.2,10.33,0.0,7.45,1,5,25,680623,1.39832,103.74734
396,47.0,9.05,10.98,10.98,11.15,0.0,9.05,0,5,8,121441,1.31483,103.7646
397,7.93,11.37,11.12,11.12,11.32,0.0,11.37,1,4,10,508913,1.37093,103.97119
398,32.15,7.38,11.67,11.67,11.78,0.0,7.38,0,5,10,540330,1.39681,103.88936
399,2.47,14.43,11.7,11.7,11.93,0.0,14.43,1,3,10,670260,1.3884,103.78793
400,5.52,12.65,11.8,11.8,12.0,0.0,12.65,1,4,10,460211,1.3256,103.93241
401,10.25,7.05,11.97,11.97,12.08,0.0,7.05,1,4,10,470631,1.33331,103.91448
402,8.13,5.08,12.1,12.1,12.18,0.0,5.08,0,4,10,330027,1.31884,103.86282
403,5.67,6.62,12.2,12.2,12.3,0.0,6.62,0,4,10,570510,1.34878,103.8497
404,56.1,11.15,13.13,13.13,13.32,0.0,11.15,0,3,10,650156,1.34836,103.74384
405,38.33,10.2,13.77,13.77,13.93,0.0,10.2,0,3,25,680623,1.39832,103.74734
406,2.9,8.65,13.82,13.82,13.97,0.0,8.65,1,4,8,121441,1.31483,103.7646
407,0.35,10.13,13.82,13.93,14.1,6.97,17.1,2,5,10,530108,1.35288,103.8905
408,3.65,7.32,13.88,13.97,14.08,4.65,11.97,3,3,8,530682,1.37373,103.88552
409,6.17,10.0,13.98,14.08,14.25,5.82,15.82,2,3,10,530804,1.37115,103.89447
410,7.78,8.15,14.12,14.12,14.25,0.0,8.15,1,5,18,508913,1.37093,103.97119
411,29.3,11.58,14.6,14.6,14.8,0.0,11.58,0,4,8,540330,1.39681,103.88936
412,5.58,8.4,14.7,14.7,14.83,0.0,8.4,1,5,8,670260,1.3884,103.78793
413,19.62,10.18,15.02,15.02,15.2,0.0,10.18,0,4,10,460211,1.3256,103.93241
414,19.32,11.32,15.35,15.35,15.53,0.0,11.32,0,5,10,470631,1.33331,103.91448
415,15.72,9.55,15.6,15.6,15.77,0.0,9.55,0,4,10,330027,1.31884,103.86282
416,2.38,9.03,15.65,15.65,15.8,0.0,9.03,1,5,10,570510,1.34878,103.8497
417,17.12,8.25,15.93,15.93,16.07,0.0,8.25,0,4,10,650156,1.34836,103.74384
418,4.5,13.52,16.0,16.0,16.23,0.0,13.52,1,3,10,680623,1.39832,103.74734
419,17.35,4.18,16.3,16.3,16.37,0.0,4.18,0,5,18,121441,1.31483,103.7646
420,20.55,8.07,16.63,16.63,16.77,0.0,8.07,0,5,10,530108,1.35288,103.8905
421,41.02,9.8,17.32,17.32,17.48,0.0,9.8,0,4,25,530682,1.37373,103.88552
422,4.32,8.12,17.4,17.4,17.53,0.0,8.12,1,4,10,530804,1.37115,103.89447
423,36.93,8.7,18.02,18.02,18.15,0.0,8.7,0,4,10,508913,1.37093,103.97119
424,17.02,10.15,18.3,18.3,18.47,0.0,10.15,0,4,10,540330,1.39681,103.88936
425,6.05,11.22,18.4,18.4,18.58,0.0,11.22,1,3,10,670260,1.3884,103.78793
426,21.6,9.98,18.75,18.75,18.92,0.0,9.98,0,5,8,460211,1.3256,103.93241
427,0.55,9.22,18.77,18.77,18.92,0.0,9.22,1,4,25,470631,1.33331,103.91448
428,2.23,13.62,18.8,18.92,19.15,6.98,20.6,2,2,10,330027,1.31884,103.86282
429,53.12,8.83,19.68,19.68,19.83,0.0,8.83,0,5,10,570510,1.34878,103.8497
430,5.8,8.52,19.78,19.78,19.92,0.0,8.52,1,5,10,650156,1.34836,103.74384
431,39.07,9.63,20.43,20.43,20.6,0.0,9.63,0,5,10,680623,1.39832,103.74734
432,16.68,7.8,20.72,20.72,20.83,0.0,7.8,0,5,10,121441,1.31483,103.7646
433,22.9,11.88,21.1,21.1,21.28,0.0,11.88,0,3,18,508913,1.37093,103.97119
434,24.65,6.28,21.5,21.5,21.6,0.0,6.28,0,5,8,540330,1.39681,103.88936
435,56.12,11.13,22.43,22.43,22.62,0.0,11.13,0,5,10,670260,1.3884,103.78793
436,1.82,5.1,22.47,22.47,22.55,0.0,5.1,1,4,10,460211,1.3256,103.93241
437,49.3,9.2,23.28,23.28,23.45,0.0,9.2,0,4,10,470631,1.33331,103.91448
438,2.1,10.12,23.33,23.33,23.5,0.0,10.12,1,4,10,330027,1.31884,103.86282
439,9.87,8.9,23.48,23.48,23.63,0.0,8.9,1,5,10,570510,1.34878,103.8497
440,5.78,9.5,23.58,23.58,23.75,0.0,9.5,1,5,18,650156,1.34836,103.74384
441,16.42,8.9,23.87,23.87,0.0,0.0,8.9,0,5,10,680623,1.39832,103.74734
442,25.05,12.7,0.28,0.28,0.48,0.0,12.7,0,3,10,121441,1.31483,103.7646
443,2.17,8.43,0.32,0.32,0.45,0.0,8.43,1,5,10,530108,1.35288,103.8905
444,36.23,10.65,0.92,0.92,1.1,0.0,10.65,0,5,10,530682,1.37373,103.88552
445,36.33,11.2,1.52,1.52,1.72,0.0,11.2,0,4,10,530804,1.37115,103.89447
446,2.95,11.12,1.57,1.57,1.75,0.0,11.12,1,4,10,508913,1.37093,103.97119
447,12.33,9.67,1.78,1.78,1.93,0.0,9.67,0,5,10,540330,1.39681,103.88936
448,21.4,9.33,2.13,2.13,2.28,0.0,9.33,0,5,10,670260,1.3884,103.78793
449,26.25,7.2,2.57,2.57,2.7,0.0,7.2,0,5,10,460211,1.3256,103.93241
450,10.13,10.52,2.73,2.73,2.92,0.0,10.52,0,4,10,470631,1.33331,103.91448
451,19.28,11.08,3.07,3.07,3.25,0.0,11.08,0,5,10,330027,1.31884,103.86282
452,3.02,11.55,3.12,3.12,3.3,0.0,11.55,1,4,18,570510,1.34878,103.8497
453,10.13,10.63,3.28,3.28,3.47,0.0,10.63,1,5,10,650156,1.34836,103.74384
454,12.5,8.6,3.48,3.48,3.63,0.0,8.6,0,5,10,680623,1.39832,103.74734
455,5.15,8.53,3.58,3.58,3.72,0.0,8.53,1,5,10,121441,1.31483,103.7646
456,5.98,10.4,3.68,3.68,3.85,0.0,10.4,1,5,10,530108,1.35288,103.8905
457,0.4,12.33,4.68,4.68,4.88,0.0,12.33,0,3,10,530682,1.37373,103.88552
458,3.93,10.4,4.75,4.75,4.92,0.0,10.4,1,3,25,530804,1.37115,103.89447
459,31.97,10.02,5.28,5.28,5.45,0.0,10.02,0,4,10,508913,1.37093,103.97119
460,43.75,9.43,6.02,6.02,6.17,0.0,9.43,0,4,10,540330,1.39681,103.88936
461,16.1,11.38,6.28,6.28,6.47,0.0,11.38,0,3,18,670260,1.3884,103.78793
462,38.67,8.43,6.92,6.92,7.07,0.0,8.43,0,4,10,460211,1.3256,103.93241
463,58.5,9.4,7.9,7.9,8.05,0.0,9.4,0,5,10,470631,1.33331,103.91448
464,25.48,12.88,8.32,8.32,8.53,0.0,12.88,0,4,10,330027,1.31884,103.86282
465,6.25,11.1,8.43,8.43,8.62,0.0,11.1,1,5,8,570510,1.34878,103.8497
466,17.57,8.32,8.72,8.72,8.85,0.0,8.32,0,4,10,650156,1.34836,103.74384
467,2.88,13.87,8.77,8.77,9.0,0.0,13.87,1,3,10,680623,1.39832,103.74734
468,21.48,7.22,9.13,9.13,9.25,0.0,7.22,0,5,10,121441,1.31483,103.7646
469,17.42,8.2,9.42,9.42,9.55,0.0,8.2,0,5,10,508913,1.37093,103.97119
470,14.98,10.32,9.67,9.67,9.83,0.0,10.32,0,5,8,540330,1.39681,103.88936
471,9.67,8.72,9.83,9.83,9.97,0.0,8.72,1,4,10,670260,1.3884,103.78793
472,0.82,11.62,9.83,9.83,10.03,0.0,11.62,1,5,10,460211,1.3256,103.93241
473,1.03,11.48,9.85,9.97,10.17,6.87,18.35,2,4,25,470631,1.33331,103.91448
474,15.6,9.17,10.12,10.12,10.27,0.0,9.17,1,4,10,330027,1.31884,103.86282
475,33.12,4.37,10.67,10.67,10.75,0.0,4.37,0,4,10,570510,1.34878,103.8497
476,21.98,12.23,11.03,11.03,11.23,0.0,12.23,0,3,8,650156,1.34836,103.74384
477,5.9,9.42,11.13,11.13,11.28,0.0,9.42,1,4,10,680623,1.39832,103.74734
478,21.93,10.17,11.5,11.5,11.67,0.0,10.17,0,5,10,121441,1.31483,103.7646
479,20.5,6.5,11.83,11.83,11.95,0.0,6.5,0,5,18,530108,1.35288,103.8905
480,3.48,5.8,11.9,11.9,12.0,0.0,5.8,1,5,10,530682,1.37373,103.88552
481,11.2,10.45,12.08,12.08,12.27,0.0,10.45,0,3,10,530804,1.37115,103.89447
482,44.42,9.35,12.83,12.83,12.98,0.0,9.35,0,4,10,508913,1.37093,103.97119
483,25.4,10.05,13.25,13.25,13.42,0.0,10.05,0,3,10,540330,1.39681,103.88936
484,0.95,11.02,13.27,13.27,13.45,0.0,11.02,1,3,18,670260,1.3884,103.78793
485,17.17,13.83,13.55,13.55,13.78,0.0,13.83,0,4,10,460211,1.3256,103.93241
486,16.15,10.58,13.82,13.82,14.0,0.0,10.58,0,3,8,470631,1.33331,103.91448
487,8.17,10.53,13.95,13.95,14.13,0.0,10.53,1,5,18,330027,1.31884,103.86282
488,8.6,13.62,14.1,14.1,14.33,0.0,13.62,1,3,10,570510,1.34878,103.8497
489,20.92,6.73,14.45,14.45,14.57,0.0,6.73,0,4,10,650156,1.34836,103.74384
490,32.12,8.93,14.98,14.98,15.13,0.0,8.93,0,5,10,680623,1.39832,103.74734
491,0.08,11.92,14.98,14.98,15.18,0.0,11.92,1,4,10,121441,1.31483,103.7646
492,0.08,14.03,14.98,15.13,15.37,8.77,22.8,2,2,10,530108,1.35288,103.8905
493,54.78,8.03,15.9,15.9,16.03,0.0,8.03,0,4,10,530682,1.37373,103.88552
494,4.75,6.52,15.98,15.98,16.08,0.0,6.52,1,5,10,530804,1.37115,103.89447
495,4.67,13.47,16.05,16.05,16.28,0.0,13.47,1,4,8,508913,1.37093,103.97119
496,29.13,7.47,16.55,16.55,16.67,0.0,7.47,0,5,25,540330,1.39681,103.88936
497,21.67,10.68,16.9,16.9,17.08,0.0,10.68,0,4,10,670260,1.3884,103.78793
498,14.95,5.15,17.15,17.15,17.23,0.0,5.15,0,5,8,460211,1.3256,103.93241
499,17.37,10.02,17.45,17.45,17.62,0.0,10.02,0,5,10,470631,1.33331,103.91448
500,2.13,11.85,17.48,17.48,17.68,0.0,11.85,1,4,10,330027,1.31884,103.86282
501,3.17,10.72,17.53,17.62,17.78,4.72,15.42,2,3,8,570510,1.34878,103.8497
502,2.7,8.15,17.58,17.68,17.82,5.98,14.15,3,5,10,650156,1.34836,103.74384
503,2.43,7.12,17.62,17.78,17.9,10.3,17.42,3,4,10,680623,1.39832,103.74734
504,21.2,14.07,17.97,17.97,18.2,0.0,14.07,0,5,18,121441,1.31483,103.7646
505,6.75,9.73,18.08,18.08,18.25,0.0,9.73,1,5,8,508913,1.37093,103.97119
506,15.18,7.33,18.33,18.33,18.45,0.0,7.33,0,5,18,540330,1.39681,103.88936
507,6.72,8.77,18.45,18.45,18.6,0.0,8.77,1,4,10,670260,1.3884,103.78793
508,59.77,9.3,19.45,19.45,19.6,0.0,9.3,0,4,10,460211,1.3256,103.93241
509,23.67,11.3,19.83,19.83,20.03,0.0,11.3,0,3,18,470631,1.33331,103.91448
510,9.48,9.22,20.0,20.0,20.15,0.0,9.22,1,4,10,330027,1.31884,103.86282
511,36.75,10.42,20.6,20.6,20.78,0.0,10.42,0,3,10,570510,1.34878,103.8497
512,51.88,9.22,21.47,21.47,21.63,0.0,9.22,0,4,18,650156,1.34836,103.74384
513,19.1,10.8,21.78,21.78,21.97,0.0,10.8,0,3,10,680623,1.39832,103.74734
514,30.85,12.7,22.3,22.3,22.52,0.0,12.7,0,5,8,121441,1.31483,103.7646
515,34.32,12.22,22.88,22.88,23.08,0.0,12.22,0,5,18,530108,1.35288,103.8905
516,15.9,8.67,23.15,23.15,23.28,0.0,8.67,0,4,18,530682,1.37373,103.88552
517,2.82,11.37,23.18,23.18,23.38,0.0,11.37,1,4,8,530804,1.37115,103.89447
518,19.28,9.98,23.52,23.52,23.68,0.0,9.98,0,4,18,508913,1.37093,103.97119
519,4.48,9.13,23.58,23.58,23.73,0.0,9.13,1,4,18,540330,1.39681,103.88936
520,8.18,12.15,23.72,23.72,23.92,0.0,12.15,1,3,10,670260,1.3884,103.78793
521,20.95,8.23,0.07,0.07,0.2,0.0,8.23,0,5,10,460211,1.3256,103.93241
522,28.25,11.63,0.55,0.55,0.73,0.0,11.63,0,4,10,470631,1.33331,103.91448
523,23.63,8.58,0.93,0.93,1.08,0.0,8.58,0,5,25,330027,1.31884,103.86282
524,4.28,8.9,2.0,2.0,2.15,0.0,8.9,0,4,10,570510,1.34878,103.8497
525,17.65,7.47,2.3,2.3,2.43,0.0,7.47,0,5,8,650156,1.34836,103.74384
526,10.85,11.47,2.48,2.48,2.67,0.0,11.47,0,4,8,680623,1.39832,103.74734
527,11.45,10.45,2.67,2.67,2.85,0.0,10.45,1,4,10,121441,1.31483,103.7646
528,9.17,11.28,2.83,2.83,3.02,0.0,11.28,1,3,10,530108,1.35288,103.8905
529,1.45,15.85,2.85,2.85,3.12,0.0,15.85,1,4,8,530682,1.37373,103.88552
530,22.05,9.23,3.22,3.22,3.37,0.0,9.23,0,4,10,530804,1.37115,103.89447
531,17.22,12.53,3.5,3.5,3.72,0.0,12.53,0,4,8,508913,1.37093,103.97119
532,25.6,10.87,3.93,3.93,4.12,0.0,10.87,0,3,10,540330,1.39681,103.88936
533,8.37,8.58,4.07,4.07,4.22,0.0,8.58,1,5,25,670260,1.3884,103.78793
534,21.82,15.97,4.43,4.43,4.7,0.0,15.97,0,5,10,460211,1.3256,103.93241
535,3.42,8.37,4.48,4.48,4.63,0.0,8.37,1,4,10,470631,1.33331,103.91448
536,2.08,10.2,4.53,4.63,4.8,6.28,16.48,2,5,10,330027,1.31884,103.86282
537,48.63,10.0,5.33,5.33,5.5,0.0,10.0,0,3,10,570510,1.34878,103.8497
538,7.42,11.5,5.47,5.47,5.65,0.0,11.5,1,5,10,650156,1.34836,103.74384
539,25.62,9.45,5.88,5.88,6.05,0.0,9.45,0,5,8,680623,1.39832,103.74734
540,4.52,10.62,5.97,5.97,6.13,0.0,10.62,1,4,10,121441,1.31483,103.7646
541,22.6,9.82,6.33,6.33,6.5,0.0,9.82,0,4,10,508913,1.37093,103.97119
542,4.73,10.18,6.42,6.42,6.58,0.0,10.18,1,5,8,540330,1.39681,103.88936
543,5.0,11.45,6.5,6.5,6.7,0.08,11.55,2,4,8,670260,1.3884,103.78793
544,7.02,8.37,6.62,6.62,6.75,0.0,8.37,1,5,10,460211,1.3256,103.93241
545,7.52,9.52,6.75,6.75,6.9,0.0,9.52,1,5,10,470631,1.33331,103.91448
546,4.98,9.03,6.83,6.83,6.98,0.0,9.03,1,5,10,330027,1.31884,103.86282
547,6.55,11.72,6.93,6.93,7.13,0.0,11.72,1,3,18,570510,1.34878,103.8497
548,8.47,8.73,7.08,7.08,7.22,0.0,8.73,1,4,10,650156,1.34836,103.74384
549,21.3,11.93,7.43,7.43,7.63,0.0,11.93,0,5,25,680623,1.39832,103.74734
550,5.62,9.45,7.53,7.53,7.68,0.0,9.45,1,4,10,121441,1.31483,103.7646
551,4.32,10.73,7.6,7.63,7.82,1.98,12.72,2,4,10,530108,1.35288,103.8905
552,29.8,6.85,8.1,8.1,8.22,0.0,6.85,0,5,10,530682,1.37373,103.88552
553,49.0,9.48,8.92,8.92,9.07,0.0,9.48,0,4,18,530804,1.37115,103.89447
554,1.47,11.35,8.93,8.93,9.12,0.0,11.35,1,5,18,508913,1.37093,103.97119
555,23.08,9.1,9.32,9.32,9.47,0.0,9.1,0,4,10,540330,1.39681,103.88936
556,27.73,8.67,9.78,9.78,9.93,0.0,8.67,0,4,10,670260,1.3884,103.78793
557,4.73,12.12,9.87,9.87,10.07,0.0,12.12,1,4,10,460211,1.3256,103.93241
558,32.73,8.5,10.4,10.4,10.55,0.0,8.5,0,5,10,470631,1.33331,103.91448
559,1.32,10.05,10.43,10.43,10.6,0.0,10.05,1,3,18,330027,1.31884,103.86282
560,0.3,13.03,10.43,10.55,10.77,6.88,19.93,2,5,10,570510,1.34878,103.8497
561,7.85,9.3,10.57,10.6,10.75,1.9,11.22,2,3,8,650156,1.34836,103.74384
562,8.53,8.08,10.7,10.75,10.88,2.68,10.77,2,4,10,680623,1.39832,103.74734
563,5.15,15.05,10.8,10.8,11.05,0.0,15.05,1,3,10,121441,1.31483,103.7646
564,5.8,11.72,10.88,10.88,11.08,0.0,11.72,1,5,10,530108,1.35288,103.8905
565,16.13,9.98,11.17,11.17,11.32,0.0,9.98,0,4,10,530682,1.37373,103.88552
566,11.78,13.9,11.35,11.35,11.58,0.0,13.9,0,4,18,530804,1.37115,103.89447
567,12.28,11.9,11.57,11.57,11.75,0.0,11.9,1,3,10,508913,1.37093,103.97119
