customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,category,postal_code,lat,long
258,6:31,12:04,1:46,1:46,1:58,0:09,12:13,2,3,4.8,H,330027,1.31884,103.86282
259,20:39,10:47,2:06,2:06,2:17,0:00,10:47,0,3,4.8,H,570510,1.34878,103.8497
260,2:27,10:12,2:09,2:09,2:19,0:00,10:12,1,4,4.8,H,650156,1.34836,103.74384
261,26:12:00,11:34,2:35,2:35,2:47,0:00,11:34,0,4,4.8,H,680623,1.39832,103.74734
262,34:16:00,11:38,3:09,3:09,3:21,0:00,11:38,0,4,4.8,H,121441,1.31483,103.7646
263,23:53,11:16,3:33,3:33,3:45,0:00,11:16,0,3,4.8,H,530108,1.35288,103.8905
264,5:54,9:20,3:39,3:39,3:49,0:00,9:20,1,4,4.8,H,530682,1.37373,103.88552
265,2:34,9:04,3:42,3:45,3:54,2:47,11:50,2,3,22.8,PWBH,530804,1.37115,103.89447
266,1:02,9:16,3:43,3:49,3:58,5:44,15:00,3,4,4.8,H,508913,1.37093,103.97119
267,57:49:00,13:19,4:41,4:41,4:54,0:00,13:19,0,4,4.8,H,540330,1.39681,103.88936
268,10:19,10:29,4:51,4:51,5:01,0:00,10:29,1,3,38,RWBH,670260,1.3884,103.78793
269,16:43,8:04,5:08,5:08,5:16,0:00,8:04,0,5,22.8,PWBH,460211,1.3256,103.93241
270,6:13,8:03,5:14,5:14,5:22,0:00,8:03,1,5,4.8,H,470631,1.33331,103.91448
271,1:56,11:34,5:16,5:16,5:27,0:00,11:34,1,5,4.8,H,330027,1.31884,103.86282
272,1:03,14:01,5:17,5:22,5:36,5:04,19:05,2,4,4.8,H,570510,1.34878,103.8497
273,43:45:00,10:16,6:01,6:01,6:11,0:00,10:16,0,5,4.8,H,650156,1.34836,103.74384
274,11:51,10:39,7:12,7:12,7:23,0:00,10:39,0,4,15.8,SWBH,680623,1.39832,103.74734
275,4:02,12:34,7:16,7:16,7:29,0:00,12:34,1,3,4.8,H,121441,1.31483,103.7646
276,0:33,7:02,7:17,7:23,7:30,6:04,13:06,2,3,12.8,CWB,530108,1.35288,103.8905
277,2:10,10:24,7:19,7:29,7:39,9:50,20:14,3,1,4.8,H,530682,1.37373,103.88552
278,42:24:00,9:42,8:02,8:02,8:11,0:00,9:42,0,4,4.8,H,530804,1.37115,103.89447
279,14:45,11:34,8:16,8:16,8:28,0:00,11:34,0,4,4.8,H,508913,1.37093,103.97119
280,0:52,7:01,8:17,8:17,8:24,0:00,7:01,1,5,4.8,H,540330,1.39681,103.88936
281,3:36,11:01,8:21,8:24,8:35,3:25,14:26,2,5,4.8,H,670260,1.3884,103.78793
282,4:32,11:19,8:25,8:28,8:39,2:34,13:54,2,4,4.8,H,460211,1.3256,103.93241
283,14:26,9:29,8:40,8:40,8:49,0:00,9:29,0,5,4.8,H,470631,1.33331,103.91448
284,9:18,9:37,8:49,8:49,8:59,0:00,9:37,1,5,22.8,PWBH,330027,1.31884,103.86282
285,5:34,12:12,8:55,8:55,9:07,0:00,12:12,1,5,4.8,H,570510,1.34878,103.8497
286,15:52,12:04,9:10,9:10,9:23,0:00,12:04,0,5,22.8,PWBH,650156,1.34836,103.74384
287,25:00:00,4:50,9:35,9:35,9:40,0:00,4:50,0,4,4.8,H,680623,1.39832,103.74734
288,20:06,10:58,9:56,9:56,10:07,0:00,10:58,0,4,12.8,CWB,121441,1.31483,103.7646
289,12:48,9:37,10:08,10:08,10:18,0:00,9:37,0,4,4.8,H,508913,1.37093,103.97119
290,3:29,15:45,10:12,10:12,10:28,0:00,15:45,1,3,4.8,H,540330,1.39681,103.88936
291,26:48:00,11:17,10:39,10:39,10:50,0:00,11:17,0,4,4.8,H,670260,1.3884,103.78793
292,8:12,11:45,10:47,10:47,10:59,0:00,11:45,1,4,4.8,H,460211,1.3256,103.93241
293,7:21,12:01,10:54,10:54,11:06,0:00,12:01,1,3,12.8,CWB,470631,1.33331,103.91448
294,2:49,7:33,10:57,10:59,11:06,1:35,9:08,2,4,4.8,H,330027,1.31884,103.86282
295,4:54,13:49,11:02,11:06,11:20,4:14,18:02,2,5,38,RWBH,570510,1.34878,103.8497
296,6:28,10:07,11:08,11:08,11:19,0:00,10:07,1,4,4.8,H,650156,1.34836,103.74384
297,17:12,9:03,11:26,11:26,11:35,0:00,9:03,0,4,4.8,H,680623,1.39832,103.74734
298,7:04,11:38,11:33,11:33,11:44,0:00,11:38,1,5,4.8,H,121441,1.31483,103.7646
299,4:48,9:08,11:37,11:37,11:47,0:00,9:08,1,4,4.8,H,530108,1.35288,103.8905
300,1:18,9:30,11:39,11:44,11:54,5:32,15:02,2,3,22.8,PWBH,530682,1.37373,103.88552
301,33:15:00,7:55,12:12,12:12,12:20,0:00,7:55,0,5,4.8,H,530804,1.37115,103.89447
302,3:51,13:48,12:16,12:16,12:30,0:00,13:48,1,5,4.8,H,508913,1.37093,103.97119
303,7:39,8:30,12:24,12:24,12:32,0:00,8:30,1,5,12.8,CWB,540330,1.39681,103.88936
304,8:10,12:21,12:32,12:32,12:44,0:00,12:21,1,4,4.8,H,670260,1.3884,103.78793
305,1:00,11:37,12:33,12:33,12:44,0:00,11:37,1,4,12.8,CWB,460211,1.3256,103.93241
306,9:02,11:24,12:42,12:44,12:55,2:19,13:43,2,3,4.8,H,470631,1.33331,103.91448
307,13:30,9:51,12:55,12:55,13:05,0:00,9:51,1,5,4.8,H,330027,1.31884,103.86282
308,3:11,8:20,12:58,12:58,13:07,0:00,8:20,1,4,4.8,H,570510,1.34878,103.8497
309,5:53,6:06,13:04,13:05,13:11,0:47,6:53,2,5,4.8,H,650156,1.34836,103.74384
310,28:22:00,8:54,13:33,13:33,13:42,0:00,8:54,0,4,4.8,H,680623,1.39832,103.74734
311,3:04,10:43,13:36,13:36,13:46,0:00,10:43,1,3,4.8,H,121441,1.31483,103.7646
312,18:41,8:43,13:54,13:54,14:03,0:00,8:43,0,4,4.8,H,530108,1.35288,103.8905
313,37:05:00,11:35,14:31,14:31,14:43,0:00,11:35,0,5,4.8,H,530682,1.37373,103.88552
314,5:26,8:50,14:37,14:37,14:46,0:00,8:50,1,4,4.8,H,530804,1.37115,103.89447
315,5:16,7:50,14:42,14:43,14:51,0:54,8:43,2,4,4.8,H,508913,1.37093,103.97119
316,21:37,7:58,15:04,15:04,15:12,0:00,7:58,0,4,4.8,H,540330,1.39681,103.88936
317,44:15:00,9:29,15:48,15:48,15:58,0:00,9:29,0,4,4.8,H,670260,1.3884,103.78793
318,0:35,6:35,15:49,15:49,15:55,0:00,6:35,1,4,4.8,H,460211,1.3256,103.93241
319,10:37,15:11,15:59,15:59,16:14,0:00,15:11,0,5,4.8,H,470631,1.33331,103.91448
320,2:02,9:40,16:01,16:01,16:11,0:00,9:40,1,5,4.8,H,330027,1.31884,103.86282
321,39:19:00,11:01,16:41,16:41,16:52,0:00,11:01,0,3,4.8,H,570510,1.34878,103.8497
322,25:52:00,13:06,17:06,17:06,17:20,0:00,13:06,0,3,4.8,H,650156,1.34836,103.74384
323,12:45,11:21,17:19,17:19,17:31,0:00,11:21,1,3,12.8,CWB,680623,1.39832,103.74734
324,0:45,10:00,17:20,17:20,17:30,0:00,10:00,1,4,4.8,H,121441,1.31483,103.7646
325,12:38,7:59,17:33,17:33,17:41,0:00,7:59,0,5,22.8,PWBH,508913,1.37093,103.97119
326,11:38,10:18,17:44,17:44,17:55,0:00,10:18,0,5,4.8,H,540330,1.39681,103.88936
327,10:02,10:16,17:54,17:54,18:05,0:00,10:16,1,3,4.8,H,670260,1.3884,103.78793
328,8:56,11:03,18:03,18:03,18:14,0:00,11:03,1,4,4.8,H,460211,1.3256,103.93241
329,1:02,8:47,18:04,18:05,18:13,0:17,9:04,2,5,22.8,PWBH,470631,1.33331,103.91448
330,0:28,11:11,19:05,19:05,19:16,0:00,11:11,0,3,4.8,H,330027,1.31884,103.86282
331,31:37:00,10:40,19:36,19:36,19:47,0:00,10:40,0,4,38,RWBH,570510,1.34878,103.8497
332,6:04,10:14,19:42,19:42,19:53,0:00,10:14,1,5,4.8,H,650156,1.34836,103.74384
333,1:06,6:40,19:43,19:47,19:54,3:31,10:11,2,4,4.8,H,680623,1.39832,103.74734
334,8:28,5:15,19:52,19:53,19:58,0:40,5:55,2,4,4.8,H,121441,1.31483,103.7646
335,14:35,7:24,20:07,20:07,20:14,0:00,7:24,0,5,4.8,H,530108,1.35288,103.8905
336,32:01:00,8:37,20:39,20:39,20:47,0:00,8:37,0,5,4.8,H,530682,1.37373,103.88552
337,5:36,8:45,20:44,20:44,20:53,0:00,8:45,1,5,4.8,H,530804,1.37115,103.89447
338,13:48,8:09,20:58,20:58,21:06,0:00,8:09,0,5,4.8,H,508913,1.37093,103.97119
339,11:31,11:59,21:09,21:09,21:21,0:00,11:59,0,4,4.8,H,540330,1.39681,103.88936
340,7:50,8:51,21:17,21:17,21:26,0:00,8:51,1,5,4.8,H,670260,1.3884,103.78793
341,0:29,11:45,21:18,21:21,21:33,3:40,15:25,2,5,4.8,H,460211,1.3256,103.93241
342,19:20,9:31,21:37,21:37,21:47,0:00,9:31,0,5,4.8,H,470631,1.33331,103.91448
343,2:30,4:52,21:40,21:40,21:44,0:00,4:52,1,4,4.8,H,330027,1.31884,103.86282
344,5:56,8:42,21:46,21:46,21:54,0:00,8:42,1,4,4.8,H,570510,1.34878,103.8497
345,11:36,9:18,21:57,21:57,22:06,0:00,9:18,0,4,4.8,H,650156,1.34836,103.74384
346,8:18,9:48,22:05,22:05,22:15,0:00,9:48,1,5,15.8,SWBH,680623,1.39832,103.74734
347,8:19,7:00,22:14,22:14,22:21,0:00,7:00,1,4,4.8,H,121441,1.31483,103.7646
348,9:33,8:44,22:23,22:23,22:32,0:00,8:44,0,4,4.8,H,530108,1.35288,103.8905
349,9:21,9:53,22:33,22:33,22:43,0:00,9:53,0,5,4.8,H,530682,1.37373,103.88552
350,43:20:00,11:37,23:16,23:16,23:28,0:00,11:37,0,5,4.8,H,530804,1.37115,103.89447
351,2:44,10:16,23:19,23:19,23:29,0:00,10:16,1,4,4.8,H,508913,1.37093,103.97119
352,10:41,10:53,23:29,23:29,23:40,0:00,10:53,0,3,4.8,H,540330,1.39681,103.88936
353,1:26,13:26,23:31,23:31,23:44,0:00,13:26,1,5,4.8,H,670260,1.3884,103.78793
354,4:37,9:53,23:35,23:40,23:50,4:50,14:43,2,5,4.8,H,460211,1.3256,103.93241
355,12:42,6:28,23:48,23:48,23:55,0:00,6:28,1,4,4.8,H,470631,1.33331,103.91448
356,0:24,6:11,23:49,23:50,23:56,1:37,7:48,2,5,4.8,H,330027,1.31884,103.86282
357,5:32,9:24,23:54,23:55,0:04,0:32,9:55,2,4,4.8,H,570510,1.34878,103.8497
358,1:30,10:58,23:56,23:56,0:07,0:46,11:44,2,3,22.8,PWBH,650156,1.34836,103.74384
359,5:59,11:14,0:02,0:04,0:15,2:27,13:41,2,5,22.8,PWBH,680623,1.39832,103.74734
360,9:24,12:28,0:11,0:11,0:23,0:00,12:28,1,3,4.8,H,121441,1.31483,103.7646
361,3:58,10:32,0:15,0:15,0:26,0:19,10:51,2,5,4.8,H,508913,1.37093,103.97119
362,10:53,10:04,0:26,0:26,0:36,0:00,10:04,0,4,4.8,H,540330,1.39681,103.88936
363,18:55,10:19,0:45,0:45,0:55,0:00,10:19,0,4,38,RWBH,670260,1.3884,103.78793
364,5:52,12:40,1:51,1:51,2:03,0:00,12:40,0,4,4.8,H,460211,1.3256,103.93241
365,19:57,9:39,3:11,3:11,3:20,0:00,9:39,0,5,4.8,H,470631,1.33331,103.91448
366,5:33,10:50,3:16,3:16,3:27,0:00,10:50,1,4,4.8,H,330027,1.31884,103.86282
367,17:56,9:58,3:34,3:34,3:44,0:00,9:58,0,5,4.8,H,570510,1.34878,103.8497
368,19:21,14:23,3:53,3:53,4:08,0:00,14:23,0,3,4.8,H,650156,1.34836,103.74384
369,29:00:00,10:33,4:22,4:22,4:33,0:00,10:33,0,3,4.8,H,680623,1.39832,103.74734
370,5:10,11:49,5:28,5:28,5:39,0:00,11:49,0,4,4.8,H,121441,1.31483,103.7646
371,9:38,9:22,5:37,5:37,5:47,0:00,9:22,1,5,4.8,H,530108,1.35288,103.8905
372,0:16,9:45,5:37,5:39,5:49,1:55,11:40,2,5,4.8,H,530682,1.37373,103.88552
373,1:17,9:20,5:39,5:47,5:56,7:49,17:10,3,5,4.8,H,530804,1.37115,103.89447
374,19:51,9:35,5:59,5:59,6:08,0:00,9:35,0,5,4.8,H,508913,1.37093,103.97119
375,19:09,9:12,6:18,6:18,6:27,0:00,9:12,0,4,4.8,H,540330,1.39681,103.88936
376,26:07:00,11:52,6:44,6:44,6:56,0:00,11:52,0,3,4.8,H,670260,1.3884,103.78793
377,5:52,11:03,6:50,6:50,7:01,0:00,11:03,1,4,4.8,H,460211,1.3256,103.93241
378,27:57:00,6:32,7:18,7:18,7:24,0:00,6:32,0,5,38,RWBH,470631,1.33331,103.91448
379,0:42,13:25,7:18,7:18,7:32,0:00,13:25,1,4,4.8,H,330027,1.31884,103.86282
380,7:30,9:07,7:26,7:26,7:35,0:00,9:07,1,5,4.8,H,570510,1.34878,103.8497
381,0:55,14:47,7:27,7:32,7:47,4:59,19:46,2,3,4.8,H,650156,1.34836,103.74384
382,3:14,5:01,7:30,7:35,7:40,4:58,9:59,3,4,4.8,H,680623,1.39832,103.74734
383,1:24,10:47,7:31,7:40,7:51,8:35,19:23,4,5,22.8,PWBH,121441,1.31483,103.7646
384,13:23,9:43,7:45,7:47,7:56,1:46,11:29,2,5,4.8,H,530108,1.35288,103.8905
385,17:23,12:25,8:02,8:02,8:15,0:00,12:25,0,5,4.8,H,530682,1.37373,103.88552
386,17:36,12:42,8:20,8:20,8:32,0:00,12:42,0,4,4.8,H,530804,1.37115,103.89447
387,9:02,13:23,8:29,8:29,8:42,0:00,13:23,1,4,4.8,H,508913,1.37093,103.97119
388,1:57,9:12,8:31,8:32,8:42,1:44,10:56,2,5,22.8,PWBH,540330,1.39681,103.88936
389,19:41,10:11,8:50,8:50,9:01,0:00,10:11,0,3,4.8,H,670260,1.3884,103.78793
390,15:43,11:07,9:06,9:06,9:17,0:00,11:07,0,5,22.8,PWBH,460211,1.3256,103.93241
391,15:47,7:54,9:22,9:22,9:30,0:00,7:54,0,4,4.8,H,470631,1.33331,103.91448
392,18:47,8:36,9:41,9:41,9:49,0:00,8:36,0,5,4.8,H,330027,1.31884,103.86282
393,16:59,8:29,9:58,9:58,10:06,0:00,8:29,0,5,4.8,H,570510,1.34878,103.8497
394,5:53,11:18,10:04,10:04,10:15,0:00,11:18,1,5,4.8,H,650156,1.34836,103.74384
395,8:52,7:27,10:12,10:12,10:20,0:00,7:27,1,5,4.8,H,680623,1.39832,103.74734
396,47:00:00,9:03,10:59,10:59,11:09,0:00,9:03,0,5,38,RWBH,121441,1.31483,103.7646
397,7:56,11:22,11:07,11:07,11:19,0:00,11:22,1,4,4.8,H,508913,1.37093,103.97119
398,32:09:00,7:23,11:40,11:40,11:47,0:00,7:23,0,5,38,RWBH,540330,1.39681,103.88936
399,2:28,14:26,11:42,11:42,11:56,0:00,14:26,1,3,22.8,PWBH,670260,1.3884,103.78793
400,5:31,12:39,11:48,11:48,12:00,0:00,12:39,1,4,22.8,PWBH,460211,1.3256,103.93241
401,10:15,7:03,11:58,11:58,12:05,0:00,7:03,1,4,4.8,H,470631,1.33331,103.91448
402,8:08,5:05,12:06,12:06,12:11,0:00,5:05,0,4,12.8,CWB,330027,1.31884,103.86282
403,5:40,6:37,12:12,12:12,12:18,0:00,6:37,0,4,22.8,PWBH,570510,1.34878,103.8497
404,56:06:00,11:09,13:08,13:08,13:19,0:00,11:09,0,3,4.8,H,650156,1.34836,103.74384
405,38:20:00,10:12,13:46,13:46,13:56,0:00,10:12,0,3,4.8,H,680623,1.39832,103.74734
406,2:54,8:39,13:49,13:49,13:58,0:00,8:39,1,4,4.8,H,121441,1.31483,103.7646
407,0:21,10:08,13:49,13:56,14:06,6:58,17:06,2,5,22.8,PWBH,530108,1.35288,103.8905
408,3:39,7:19,13:53,13:58,14:05,4:39,11:58,3,3,4.8,H,530682,1.37373,103.88552
409,6:10,10:00,13:59,14:05,14:15,5:49,15:49,2,3,38,RWBH,530804,1.37115,103.89447
410,7:47,8:09,14:07,14:07,14:15,0:00,8:09,1,5,4.8,H,508913,1.37093,103.97119
411,29:18:00,11:35,14:36,14:36,14:48,0:00,11:35,0,4,4.8,H,540330,1.39681,103.88936
412,5:35,8:24,14:42,14:42,14:50,0:00,8:24,1,5,4.8,H,670260,1.3884,103.78793
413,19:37,10:11,15:01,15:01,15:12,0:00,10:11,0,4,22.8,PWBH,460211,1.3256,103.93241
414,19:19,11:19,15:21,15:21,15:32,0:00,11:19,0,5,4.8,H,470631,1.33331,103.91448
415,15:43,9:33,15:36,15:36,15:46,0:00,9:33,0,4,4.8,H,330027,1.31884,103.86282
416,2:23,9:02,15:39,15:39,15:48,0:00,9:02,1,5,4.8,H,570510,1.34878,103.8497
417,17:07,8:15,15:56,15:56,16:04,0:00,8:15,0,4,4.8,H,650156,1.34836,103.74384
418,4:30,13:31,16:00,16:00,16:14,0:00,13:31,1,3,4.8,H,680623,1.39832,103.74734
419,17:21,4:11,16:18,16:18,16:22,0:00,4:11,0,5,22.8,PWBH,121441,1.31483,103.7646
420,20:33,8:04,16:38,16:38,16:46,0:00,8:04,0,5,4.8,H,530108,1.35288,103.8905
421,41:01:00,9:48,17:19,17:19,17:29,0:00,9:48,0,4,22.8,PWBH,530682,1.37373,103.88552
422,4:19,8:07,17:24,17:24,17:32,0:00,8:07,1,4,4.8,H,530804,1.37115,103.89447
423,36:56:00,8:42,18:01,18:01,18:09,0:00,8:42,0,4,4.8,H,508913,1.37093,103.97119
424,17:01,10:09,18:18,18:18,18:28,0:00,10:09,0,4,4.8,H,540330,1.39681,103.88936
425,6:03,11:13,18:24,18:24,18:35,0:00,11:13,1,3,4.8,H,670260,1.3884,103.78793
426,21:36,9:59,18:45,18:45,18:55,0:00,9:59,0,5,4.8,H,460211,1.3256,103.93241
427,0:33,9:13,18:46,18:46,18:55,0:00,9:13,1,4,12.8,CWB,470631,1.33331,103.91448
428,2:14,13:37,18:48,18:55,19:09,6:59,20:36,2,2,4.8,H,330027,1.31884,103.86282
429,53:07:00,8:50,19:41,19:41,19:50,0:00,8:50,0,5,4.8,H,570510,1.34878,103.8497
430,5:48,8:31,19:47,19:47,19:55,0:00,8:31,1,5,4.8,H,650156,1.34836,103.74384
431,39:04:00,9:38,20:26,20:26,20:36,0:00,9:38,0,5,4.8,H,680623,1.39832,103.74734
432,16:41,7:48,20:43,20:43,20:50,0:00,7:48,0,5,4.8,H,121441,1.31483,103.7646
433,22:54,11:53,21:06,21:06,21:17,0:00,11:53,0,3,4.8,H,508913,1.37093,103.97119
434,24:39:00,6:17,21:30,21:30,21:36,0:00,6:17,0,5,22.8,PWBH,540330,1.39681,103.88936
435,56:07:00,11:08,22:26,22:26,22:37,0:00,11:08,0,5,38,RWBH,670260,1.3884,103.78793
436,1:49,5:06,22:28,22:28,22:33,0:00,5:06,1,4,22.8,PWBH,460211,1.3256,103.93241
437,49:18:00,9:12,23:17,23:17,23:27,0:00,9:12,0,4,22.8,PWBH,470631,1.33331,103.91448
438,2:06,10:07,23:20,23:20,23:30,0:00,10:07,1,4,4.8,H,330027,1.31884,103.86282
439,9:52,8:54,23:29,23:29,23:38,0:00,8:54,1,5,4.8,H,570510,1.34878,103.8497
440,5:47,9:30,23:35,23:35,23:45,0:00,9:30,1,5,4.8,H,650156,1.34836,103.74384
441,16:25,8:54,23:52,23:52,0:00,0:00,8:54,0,5,4.8,H,680623,1.39832,103.74734
442,25:03:00,12:42,0:17,0:17,0:29,0:00,12:42,0,3,4.8,H,121441,1.31483,103.7646
443,2:10,8:26,0:19,0:19,0:27,0:00,8:26,1,5,4.8,H,530108,1.35288,103.8905
444,36:14:00,10:39,0:55,0:55,1:06,0:00,10:39,0,5,4.8,H,530682,1.37373,103.88552
445,36:20:00,11:12,1:31,1:31,1:43,0:00,11:12,0,4,4.8,H,530804,1.37115,103.89447
446,2:57,11:07,1:34,1:34,1:45,0:00,11:07,1,4,4.8,H,508913,1.37093,103.97119
447,12:20,9:40,1:47,1:47,1:56,0:00,9:40,0,5,4.8,H,540330,1.39681,103.88936
448,21:24,9:20,2:08,2:08,2:17,0:00,9:20,0,5,4.8,H,670260,1.3884,103.78793
449,26:15:00,7:12,2:34,2:34,2:42,0:00,7:12,0,5,4.8,H,460211,1.3256,103.93241
450,10:08,10:31,2:44,2:44,2:55,0:00,10:31,0,4,4.8,H,470631,1.33331,103.91448
451,19:17,11:05,3:04,3:04,3:15,0:00,11:05,0,5,4.8,H,330027,1.31884,103.86282
452,3:01,11:33,3:07,3:07,3:18,0:00,11:33,1,4,12.8,CWB,570510,1.34878,103.8497
453,10:08,10:38,3:17,3:17,3:28,0:00,10:38,1,5,4.8,H,650156,1.34836,103.74384
454,12:30,8:36,3:29,3:29,3:38,0:00,8:36,0,5,4.8,H,680623,1.39832,103.74734
455,5:09,8:32,3:35,3:35,3:43,0:00,8:32,1,5,4.8,H,121441,1.31483,103.7646
456,5:59,10:24,3:41,3:41,3:51,0:00,10:24,1,5,4.8,H,530108,1.35288,103.8905
457,0:24,12:20,4:41,4:41,4:53,0:00,12:20,0,3,12.8,CWB,530682,1.37373,103.88552
458,3:56,10:24,4:45,4:45,4:55,0:00,10:24,1,3,4.8,H,530804,1.37115,103.89447
459,31:58:00,10:01,5:17,5:17,5:27,0:00,10:01,0,4,4.8,H,508913,1.37093,103.97119
460,43:45:00,9:26,6:01,6:01,6:10,0:00,9:26,0,4,4.8,H,540330,1.39681,103.88936
461,16:06,11:23,6:17,6:17,6:28,0:00,11:23,0,3,4.8,H,670260,1.3884,103.78793
462,38:40:00,8:26,6:55,6:55,7:04,0:00,8:26,0,4,4.8,H,460211,1.3256,103.93241
463,58:30:00,9:24,7:54,7:54,8:03,0:00,9:24,0,5,4.8,H,470631,1.33331,103.91448
464,25:29:00,12:53,8:19,8:19,8:32,0:00,12:53,0,4,12.8,CWB,330027,1.31884,103.86282
465,6:15,11:06,8:26,8:26,8:37,0:00,11:06,1,5,4.8,H,570510,1.34878,103.8497
466,17:34,8:19,8:43,8:43,8:51,0:00,8:19,0,4,12.8,CWB,650156,1.34836,103.74384
467,2:53,13:52,8:46,8:46,9:00,0:00,13:52,1,3,4.8,H,680623,1.39832,103.74734
468,21:29,7:13,9:08,9:08,9:15,0:00,7:13,0,5,4.8,H,121441,1.31483,103.7646
469,17:25,8:12,9:25,9:25,9:33,0:00,8:12,0,5,4.8,H,508913,1.37093,103.97119
470,14:59,10:19,9:40,9:40,9:50,0:00,10:19,0,5,4.8,H,540330,1.39681,103.88936
471,9:40,8:43,9:50,9:50,9:58,0:00,8:43,1,4,4.8,H,670260,1.3884,103.78793
472,0:49,11:37,9:50,9:50,10:02,0:00,11:37,1,5,4.8,H,460211,1.3256,103.93241
473,1:02,11:29,9:51,9:58,10:10,6:52,18:21,2,4,4.8,H,470631,1.33331,103.91448
474,15:36,9:10,10:07,10:07,10:16,0:00,9:10,1,4,4.8,H,330027,1.31884,103.86282
475,33:07:00,4:22,10:40,10:40,10:45,0:00,4:22,0,4,4.8,H,570510,1.34878,103.8497
476,21:59,12:14,11:02,11:02,11:14,0:00,12:14,0,3,4.8,H,650156,1.34836,103.74384
477,5:54,9:25,11:08,11:08,11:17,0:00,9:25,1,4,4.8,H,680623,1.39832,103.74734
478,21:56,10:10,11:30,11:30,11:40,0:00,10:10,0,5,4.8,H,121441,1.31483,103.7646
479,20:30,6:30,11:50,11:50,11:57,0:00,6:30,0,5,4.8,H,530108,1.35288,103.8905
480,3:29,5:48,11:54,11:54,12:00,0:00,5:48,1,5,22.8,PWBH,530682,1.37373,103.88552
481,11:12,10:27,12:05,12:05,12:16,0:00,10:27,0,3,4.8,H,530804,1.37115,103.89447
482,44:25:00,9:21,12:50,12:50,12:59,0:00,9:21,0,4,22.8,PWBH,508913,1.37093,103.97119
483,25:24:00,10:03,13:15,13:15,13:25,0:00,10:03,0,3,4.8,H,540330,1.39681,103.88936
484,0:57,11:01,13:16,13:16,13:27,0:00,11:01,1,3,15.8,SWBH,670260,1.3884,103.78793
485,17:10,13:50,13:33,13:33,13:47,0:00,13:50,0,4,4.8,H,460211,1.3256,103.93241
486,16:09,10:35,13:49,13:49,14:00,0:00,10:35,0,3,22.8,PWBH,470631,1.33331,103.91448
487,8:10,10:32,13:57,13:57,14:08,0:00,10:32,1,5,15.8,SWBH,330027,1.31884,103.86282
488,8:36,13:37,14:06,14:06,14:20,0:00,13:37,1,3,4.8,H,570510,1.34878,103.8497
489,20:55,6:44,14:27,14:27,14:34,0:00,6:44,0,4,4.8,H,650156,1.34836,103.74384
490,32:07:00,8:56,14:59,14:59,15:08,0:00,8:56,0,5,4.8,H,680623,1.39832,103.74734
491,0:05,11:55,14:59,14:59,15:11,0:00,11:55,1,4,12.8,CWB,121441,1.31483,103.7646
492,0:05,14:02,14:59,15:08,15:22,8:46,22:48,2,2,4.8,H,530108,1.35288,103.8905
493,54:47:00,8:02,15:54,15:54,16:02,0:00,8:02,0,4,4.8,H,530682,1.37373,103.88552
494,4:45,6:31,15:59,15:59,16:05,0:00,6:31,1,5,12.8,CWB,530804,1.37115,103.89447
495,4:40,13:28,16:03,16:03,16:17,0:00,13:28,1,4,4.8,H,508913,1.37093,103.97119
496,29:08:00,7:28,16:33,16:33,16:40,0:00,7:28,0,5,4.8,H,540330,1.39681,103.88936
497,21:40,10:41,16:54,16:54,17:05,0:00,10:41,0,4,12.8,CWB,670260,1.3884,103.78793
498,14:57,5:09,17:09,17:09,17:14,0:00,5:09,0,5,12.8,CWB,460211,1.3256,103.93241
499,17:22,10:01,17:27,17:27,17:37,0:00,10:01,0,5,4.8,H,470631,1.33331,103.91448
500,2:08,11:51,17:29,17:29,17:41,0:00,11:51,1,4,4.8,H,330027,1.31884,103.86282
501,3:10,10:43,17:32,17:37,17:47,4:43,15:25,2,3,4.8,H,570510,1.34878,103.8497
502,2:42,8:09,17:35,17:41,17:49,5:59,14:09,3,5,4.8,H,650156,1.34836,103.74384
503,2:26,7:07,17:37,17:47,17:54,10:18,17:25,3,4,4.8,H,680623,1.39832,103.74734
504,21:12,14:04,17:58,17:58,18:12,0:00,14:04,0,5,4.8,H,121441,1.31483,103.7646
505,6:45,9:44,18:05,18:05,18:15,0:00,9:44,1,5,12.8,CWB,508913,1.37093,103.97119
506,15:11,7:20,18:20,18:20,18:27,0:00,7:20,0,5,4.8,H,540330,1.39681,103.88936
507,6:43,8:46,18:27,18:27,18:36,0:00,8:46,1,4,4.8,H,670260,1.3884,103.78793
508,59:46:00,9:18,19:27,19:27,19:36,0:00,9:18,0,4,38,RWBH,460211,1.3256,103.93241
509,23:40,11:18,19:50,19:50,20:02,0:00,11:18,0,3,4.8,H,470631,1.33331,103.91448
510,9:29,9:13,20:00,20:00,20:09,0:00,9:13,1,4,4.8,H,330027,1.31884,103.86282
511,36:45:00,10:25,20:36,20:36,20:47,0:00,10:25,0,3,4.8,H,570510,1.34878,103.8497
512,51:53:00,9:13,21:28,21:28,21:38,0:00,9:13,0,4,4.8,H,650156,1.34836,103.74384
513,19:06,10:48,21:47,21:47,21:58,0:00,10:48,0,3,4.8,H,680623,1.39832,103.74734
514,30:51:00,12:42,22:18,22:18,22:31,0:00,12:42,0,5,4.8,H,121441,1.31483,103.7646
515,34:19:00,12:13,22:53,22:53,23:05,0:00,12:13,0,5,4.8,H,530108,1.35288,103.8905
